id,pair_id,class,description,block,length,head_ver,tail_ver,polyline
872,871.0,1,二级route 108's segment,[4],182.2101454783181,430,483,"[[110.32986060000003, 20.03849900000007], [110.32971810000005, 20.03839780000005], [110.32897780000003, 20.037871900000038], [110.32846930000007, 20.037510700000052], [110.32846930000007, 20.037510700000052]]"
873,874.0,1,二级route 109's segment,[4],166.94755711111208,430,440,"[[110.32986060000003, 20.03849900000007], [110.33113530000004, 20.03940460000008]]"
874,873.0,1,二级route 109's segment,[4],166.94755711111208,440,430,"[[110.33113530000004, 20.03940460000008], [110.32986060000003, 20.03849900000007]]"
875,876.0,1,二级route 109's segment,[4],628.6892844168443,440,357,"[[110.33113530000004, 20.03940460000008], [110.33113530000004, 20.03940460000008], [110.33410800000003, 20.040304400000036], [110.33435720000007, 20.040432000000077], [110.33444800000008, 20.040497000000027], [110.33495810000007, 20.040862300000025], [110.33517820000004, 20.04092380000004], [110.33545770000008, 20.040901400000063], [110.33581470000009, 20.040912600000024], [110.33630990000007, 20.04095670000005], [110.33637980000005, 20.04096290000008], [110.33671790000007, 20.04098540000008], [110.33679910000008, 20.040995100000043]]"
876,875.0,1,二级route 109's segment,[4],628.6892844168443,357,440,"[[110.33679910000008, 20.040995100000043], [110.33671790000007, 20.04098540000008], [110.33637980000005, 20.04096290000008], [110.33630990000007, 20.04095670000005], [110.33581470000009, 20.040912600000024], [110.33545770000008, 20.040901400000063], [110.33517820000004, 20.04092380000004], [110.33495810000007, 20.040862300000025], [110.33444800000008, 20.040497000000027], [110.33435720000007, 20.040432000000077], [110.33410800000003, 20.040304400000036], [110.33113530000004, 20.03940460000008], [110.33113530000004, 20.03940460000008]]"
877,878.0,1,二级route 110's segment,[4],3.1503878453425234,484,432,"[[110.329813, 20.037065], [110.32984184193167, 20.037056723114098]]"
878,877.0,1,二级route 110's segment,[4],3.1503878453425234,432,484,"[[110.32984184193167, 20.037056723114098], [110.329813, 20.037065]]"
879,880.0,1,二级route 110's segment,[4],243.46884035291237,432,439,"[[110.32984184193167, 20.037056723114098], [110.33020990000007, 20.036951100000078], [110.33084650000008, 20.036643800000046], [110.33097730000004, 20.03662140000007], [110.33109040000006, 20.036627000000077], [110.33133420000003, 20.036688500000036], [110.33199130000004, 20.036990300000024]]"
880,879.0,1,二级route 110's segment,[4],243.46884035291237,439,432,"[[110.33199130000004, 20.036990300000024], [110.33133420000003, 20.036688500000036], [110.33109040000006, 20.036627000000077], [110.33097730000004, 20.03662140000007], [110.33084650000008, 20.036643800000046], [110.33020990000007, 20.036951100000078], [110.32984184193167, 20.037056723114098]]"
881,882.0,1,二级route 111's segment,[4],264.1526197406068,483,54,"[[110.32846930000007, 20.037510700000052], [110.32768360000007, 20.038709900000025], [110.32760860000003, 20.038896600000054], [110.32750690000007, 20.039032200000076], [110.32744740000005, 20.039180300000066], [110.32734630000006, 20.03929770000003], [110.32727590000003, 20.03936520000003], [110.32706495200006, 20.03936520000003]]"
882,881.0,1,二级route 111's segment,[4],264.1526197406068,54,483,"[[110.32706495200006, 20.03936520000003], [110.32727590000003, 20.03936520000003], [110.32734630000006, 20.03929770000003], [110.32744740000005, 20.039180300000066], [110.32750690000007, 20.039032200000076], [110.32760860000003, 20.038896600000054], [110.32768360000007, 20.038709900000025], [110.32846930000007, 20.037510700000052]]"
883,884.0,1,二级route 112's segment,[4],471.8302207997939,439,485,"[[110.33199130000004, 20.036990300000024], [110.33324230000007, 20.03740720000003], [110.33372100000004, 20.037260900000046], [110.33447130000003, 20.03703150000008], [110.33627500000007, 20.036479900000028]]"
884,883.0,1,二级route 112's segment,[4],471.8302207997939,485,439,"[[110.33627500000007, 20.036479900000028], [110.33447130000003, 20.03703150000008], [110.33372100000004, 20.037260900000046], [110.33324230000007, 20.03740720000003], [110.33199130000004, 20.036990300000024]]"
885,886.0,1,二级route 113's segment,[4],406.4354512984736,375,328,"[[110.35081320000008, 20.042693500000052], [110.35160430000003, 20.043173400000068], [110.35268110000005, 20.044078300000034], [110.35350550000005, 20.044576200000062], [110.35397940000009, 20.044365500000037]]"
886,885.0,1,二级route 113's segment,[4],406.4354512984736,328,375,"[[110.35397940000009, 20.044365500000037], [110.35350550000005, 20.044576200000062], [110.35268110000005, 20.044078300000034], [110.35160430000003, 20.043173400000068], [110.35081320000008, 20.042693500000052]]"
887,888.0,1,二级route 114's segment,[4],194.81019458342763,373,55,"[[110.34824070000003, 20.04371980000003], [110.34822520000007, 20.04476870000003], [110.34822350000003, 20.044883800000047], [110.34813940000005, 20.04521570000004], [110.3480559275015, 20.045449589110458]]"
888,887.0,1,二级route 114's segment,[4],194.81019458342763,55,373,"[[110.3480559275015, 20.045449589110458], [110.34813940000005, 20.04521570000004], [110.34822350000003, 20.044883800000047], [110.34822520000007, 20.04476870000003], [110.34824070000003, 20.04371980000003]]"
889,890.0,1,二级route 115's segment,[4],338.86847503040855,487,486,"[[110.35999270000003, 20.03347290000006], [110.35946390000005, 20.031970600000033], [110.35937130000003, 20.03173350000004], [110.35939660000004, 20.031472700000062], [110.35953960000008, 20.031030100000077], [110.35971070000006, 20.030569100000047]]"
890,889.0,1,二级route 115's segment,[4],338.86847503040855,486,487,"[[110.35971070000006, 20.030569100000047], [110.35953960000008, 20.031030100000077], [110.35939660000004, 20.031472700000062], [110.35937130000003, 20.03173350000004], [110.35946390000005, 20.031970600000033], [110.35999270000003, 20.03347290000006]]"
891,892.0,1,二级route 115's segment,[4],464.3783672978269,486,488,"[[110.35971070000006, 20.030569100000047], [110.35971070000006, 20.030569100000047], [110.36031350000003, 20.029646900000056], [110.36122210000003, 20.028026600000043], [110.36155020000008, 20.02748920000006], [110.36163540000008, 20.02692810000003], [110.36163650000005, 20.026851800000042]]"
892,891.0,1,二级route 115's segment,[4],464.3783672978269,488,486,"[[110.36163650000005, 20.026851800000042], [110.36163540000008, 20.02692810000003], [110.36155020000008, 20.02748920000006], [110.36122210000003, 20.028026600000043], [110.36031350000003, 20.029646900000056], [110.35971070000006, 20.030569100000047], [110.35971070000006, 20.030569100000047]]"
893,894.0,1,二级route 116's segment,[4],405.17746609036897,328,489,"[[110.35397940000009, 20.044365500000037], [110.35437260000005, 20.044478700000024], [110.35513780000004, 20.04440180000007], [110.35633770000005, 20.044286500000066], [110.35661570000003, 20.044249600000068], [110.35684660000005, 20.044093600000064], [110.35648600000003, 20.043291700000065]]"
894,893.0,1,二级route 116's segment,[4],405.17746609036897,489,328,"[[110.35648600000003, 20.043291700000065], [110.35684660000005, 20.044093600000064], [110.35661570000003, 20.044249600000068], [110.35633770000005, 20.044286500000066], [110.35513780000004, 20.04440180000007], [110.35437260000005, 20.044478700000024], [110.35397940000009, 20.044365500000037]]"
895,896.0,1,二级route 117's segment,[4],240.08263846386092,490,117,"[[110.35560670000008, 20.031963200000074], [110.35508660000006, 20.03195880000005], [110.35508750000004, 20.03169390000006], [110.35506440000007, 20.03128380000005], [110.35505390000004, 20.030495700000028], [110.35505300000007, 20.030366900000057], [110.35505300000007, 20.030288979310292]]"
896,895.0,1,二级route 117's segment,[4],240.08263846386092,117,490,"[[110.35505300000007, 20.030288979310292], [110.35505300000007, 20.030366900000057], [110.35505390000004, 20.030495700000028], [110.35506440000007, 20.03128380000005], [110.35508750000004, 20.03169390000006], [110.35508660000006, 20.03195880000005], [110.35560670000008, 20.031963200000074]]"
897,898.0,1,二级route 118's segment,[4],226.8418149993281,118,491,"[[110.35743720000006, 20.028508090789423], [110.35743720000006, 20.028706900000042], [110.35763840000006, 20.029074800000057], [110.35779910000004, 20.030494400000077]]"
898,897.0,1,二级route 118's segment,[4],226.8418149993281,491,118,"[[110.35779910000004, 20.030494400000077], [110.35763840000006, 20.029074800000057], [110.35743720000006, 20.028706900000042], [110.35743720000006, 20.028508090789423]]"
899,900.0,1,二级route 118's segment,[4],615.2222915428297,491,492,"[[110.35779910000004, 20.030494400000077], [110.35779910000004, 20.030494400000077], [110.35788820000006, 20.031282300000054], [110.35795960000003, 20.032316200000036], [110.35820350000007, 20.032444800000075], [110.35827490000004, 20.032729800000038], [110.35810240000008, 20.033288700000025], [110.35785850000003, 20.033696600000052], [110.35796260000008, 20.03387270000003], [110.35780500000006, 20.03418000000006], [110.35765030000006, 20.034470700000053], [110.35731420000003, 20.034325400000068], [110.35748970000004, 20.033995600000036], [110.35761020000008, 20.033742200000074], [110.35785850000003, 20.033696600000052]]"
900,899.0,1,二级route 118's segment,[4],615.2222915428297,492,491,"[[110.35785850000003, 20.033696600000052], [110.35761020000008, 20.033742200000074], [110.35748970000004, 20.033995600000036], [110.35731420000003, 20.034325400000068], [110.35765030000006, 20.034470700000053], [110.35780500000006, 20.03418000000006], [110.35796260000008, 20.03387270000003], [110.35785850000003, 20.033696600000052], [110.35810240000008, 20.033288700000025], [110.35827490000004, 20.032729800000038], [110.35820350000007, 20.032444800000075], [110.35795960000003, 20.032316200000036], [110.35788820000006, 20.031282300000054], [110.35779910000004, 20.030494400000077], [110.35779910000004, 20.030494400000077]]"
901,902.0,1,二级route 119's segment,[4],187.96098686206574,231,486,"[[110.36145339934795, 20.030979496771735], [110.36143360000007, 20.030974900000057], [110.36013090000007, 20.03062840000008], [110.35971070000006, 20.030569100000047]]"
902,901.0,1,二级route 119's segment,[4],187.96098686206574,486,231,"[[110.35971070000006, 20.030569100000047], [110.36013090000007, 20.03062840000008], [110.36143360000007, 20.030974900000057], [110.36145339934795, 20.030979496771735]]"
903,904.0,1,二级route 119's segment,[4],201.20982032611343,486,491,"[[110.35971070000006, 20.030569100000047], [110.35971070000006, 20.030569100000047], [110.35871270000008, 20.030426100000067], [110.35779910000004, 20.030494400000077]]"
904,903.0,1,二级route 119's segment,[4],201.20982032611343,491,486,"[[110.35779910000004, 20.030494400000077], [110.35871270000008, 20.030426100000067], [110.35971070000006, 20.030569100000047], [110.35971070000006, 20.030569100000047]]"
905,906.0,1,二级route 120's segment,[4],133.38108823482798,232,487,"[[110.36119274511042, 20.033065719339934], [110.36106950000006, 20.033093500000074], [110.35999270000003, 20.03347290000006]]"
906,905.0,1,二级route 120's segment,[4],133.38108823482798,487,232,"[[110.35999270000003, 20.03347290000006], [110.36106950000006, 20.033093500000074], [110.36119274511042, 20.033065719339934]]"
907,908.0,1,二级route 120's segment,[4],420.73238021784124,487,493,"[[110.35999270000003, 20.03347290000006], [110.35999270000003, 20.03347290000006], [110.35960570000005, 20.033765300000038], [110.35901680000008, 20.03434230000006], [110.35820080000003, 20.03543300000008], [110.35795680000008, 20.03573330000007], [110.35782220000006, 20.03615220000007], [110.35774800000003, 20.03651480000003]]"
908,907.0,1,二级route 120's segment,[4],420.73238021784124,493,487,"[[110.35774800000003, 20.03651480000003], [110.35782220000006, 20.03615220000007], [110.35795680000008, 20.03573330000007], [110.35820080000003, 20.03543300000008], [110.35901680000008, 20.03434230000006], [110.35960570000005, 20.033765300000038], [110.35999270000003, 20.03347290000006], [110.35999270000003, 20.03347290000006]]"
909,910.0,1,二级route 120's segment,[4],232.72372212240344,493,389,"[[110.35774800000003, 20.03651480000003], [110.35774800000003, 20.03651480000003], [110.35765390000007, 20.036974100000077], [110.35740370000003, 20.038199200000076], [110.35740790000007, 20.03828020000004], [110.35744990000008, 20.038373000000046], [110.35754070000003, 20.03847540000005], [110.35757140000005, 20.03853090000008]]"
910,909.0,1,二级route 120's segment,[4],232.72372212240344,389,493,"[[110.35757140000005, 20.03853090000008], [110.35754070000003, 20.03847540000005], [110.35744990000008, 20.038373000000046], [110.35740790000007, 20.03828020000004], [110.35740370000003, 20.038199200000076], [110.35765390000007, 20.036974100000077], [110.35774800000003, 20.03651480000003], [110.35774800000003, 20.03651480000003]]"
911,912.0,1,二级route 120's segment,[4],558.3727448920939,389,494,"[[110.35757140000005, 20.03853090000008], [110.35757140000005, 20.03853090000008], [110.35767390000008, 20.038792600000033], [110.35815340000006, 20.040120400000045], [110.35811970000005, 20.04033370000003], [110.35798510000008, 20.040594500000065], [110.35773280000008, 20.040728900000044], [110.35758130000006, 20.041013400000065], [110.35758880000004, 20.04302420000006], [110.35758970000008, 20.043257900000025]]"
912,911.0,1,二级route 120's segment,[4],558.3727448920939,494,389,"[[110.35758970000008, 20.043257900000025], [110.35758880000004, 20.04302420000006], [110.35758130000006, 20.041013400000065], [110.35773280000008, 20.040728900000044], [110.35798510000008, 20.040594500000065], [110.35811970000005, 20.04033370000003], [110.35815340000006, 20.040120400000045], [110.35767390000008, 20.038792600000033], [110.35757140000005, 20.03853090000008], [110.35757140000005, 20.03853090000008]]"
913,914.0,1,二级route 121's segment,[4],369.45181996971246,495,322,"[[110.34963580000006, 20.03441860000005], [110.34926980000007, 20.035118100000044], [110.34861360000004, 20.036019100000043], [110.34747600000004, 20.037001100000065]]"
914,913.0,1,二级route 121's segment,[4],369.45181996971246,322,495,"[[110.34747600000004, 20.037001100000065], [110.34861360000004, 20.036019100000043], [110.34926980000007, 20.035118100000044], [110.34963580000006, 20.03441860000005]]"
915,916.0,1,二级route 122's segment,[4],7.716644841640674,496,368,"[[110.35305140000004, 20.036454900000034], [110.35312430000006, 20.03646610000005]]"
916,915.0,1,二级route 122's segment,[4],7.716644841640674,368,496,"[[110.35312430000006, 20.03646610000005], [110.35305140000004, 20.036454900000034]]"
